id,price,brand,model,year,title_status,mileage,color
1498,23200,ford,f-150,2019,clean vehicle,9516,white
1499,29000,ford,f-150,2019,clean vehicle,9718,silver
1500,22800,ford,f-150,2019,clean vehicle,16506,white
1501,3450,ford,door,2015,salvage insurance,192108,white
1502,31000,ford,f-150,2019,clean vehicle,11028,white
1503,22900,ford,f-150,2019,clean vehicle,11313,white
1504,3000,ford,door,2014,salvage insurance,141595,red
1505,28000,ford,f-150,2019,clean vehicle,12886,silver
1506,23200,ford,f-150,2019,clean vehicle,9556,white
1507,27000,ford,f-150,2019,clean vehicle,13269,blue
1508,22800,ford,f-150,2019,clean vehicle,16770,white
1509,31500,ford,f-150,2019,clean vehicle,13526,red
1510,23400,ford,transit,2019,clean vehicle,16391,white
1511,28000,ford,f-150,2019,clean vehicle,11437,white
1512,23400,ford,transit,2019,clean vehicle,17964,white
1513,28000,ford,f-150,2018,clean vehicle,5440,blue
1514,24900,ford,f-150,2019,clean vehicle,13035,white
1515,23500,ford,transit,2019,clean vehicle,15759,white
1516,36000,ford,f-150,2018,clean vehicle,30002,gray
1517,28700,ford,f-150,2019,clean vehicle,13673,white
1518,16000,ford,fusion,2018,clean vehicle,24480,silver
1519,31000,ford,f-150,2019,clean vehicle,13230,white
1520,16500,ford,f-150,2017,clean vehicle,137789,white
1521,28500,ford,f-150,2019,clean vehicle,13516,white
1522,10800,ford,escape,2017,clean vehicle,81660,black
1523,28500,ford,f-150,2019,clean vehicle,11763,white
1524,25000,ford,explorer,2017,clean vehicle,34165,gold
1525,31000,ford,f-150,2019,clean vehicle,13458,white
1526,7800,ford,door,2016,clean vehicle,104867,black
1527,28500,ford,f-150,2019,clean vehicle,14004,white
1528,9500,ford,door,2016,clean vehicle,69829,silver
1529,28500,ford,f-150,2019,clean vehicle,13405,silver
1530,14500,ford,door,2016,clean vehicle,96151,black
1531,25000,ford,f-150,2019,clean vehicle,12688,black
1532,14500,ford,door,2016,clean vehicle,116519,white
1533,28500,ford,f-150,2019,clean vehicle,12260,white
1534,12100,ford,door,2016,clean vehicle,29367,silver
1535,29400,ford,f-150,2019,clean vehicle,18982,white
1536,24700,ford,f-150,2019,clean vehicle,23795,silver
1537,8700,ford,door,2016,clean vehicle,76572,gray
1538,29500,ford,f-150,2019,clean vehicle,15964,white
1539,25800,ford,f-150,2019,clean vehicle,28117,silver
1540,17500,ford,door,2016,clean vehicle,116730,blue
1541,23900,ford,f-150,2019,clean vehicle,21055,brown
1542,22900,ford,f-150,2019,clean vehicle,27794,black
1543,19500,ford,edge,2016,clean vehicle,56995,black
1544,29500,ford,f-150,2019,clean vehicle,16625,gray
1545,24500,ford,f-150,2019,clean vehicle,27689,gray
1546,11000,ford,door,2016,clean vehicle,39851,black
1547,22400,ford,f-150,2019,clean vehicle,31727,black
1548,15700,ford,escape,2019,clean vehicle,31586,gray
1549,11000,ford,door,2015,clean vehicle,33717,black
1550,28000,ford,f-150,2019,clean vehicle,18418,black
1551,13500,ford,fusion,2019,clean vehicle,39013,black
1552,7300,ford,f-150,2013,clean vehicle,125451,white
1553,25100,ford,f-150,2019,clean vehicle,21346,black
1554,24100,ford,transit,2019,clean vehicle,21150,white
1555,6500,ford,f-150,2014,clean vehicle,103862,white
1556,10500,ford,f-150,2019,clean vehicle,22001,red
1557,16900,ford,fusion,2019,clean vehicle,31261,gray
1558,6000,ford,door,2013,clean vehicle,140870,white
1559,28500,ford,f-150,2019,clean vehicle,14358,white
1560,16200,ford,fusion,2019,clean vehicle,41672,silver
1561,6500,ford,f-150,2013,clean vehicle,95655,white
1562,24500,ford,flex,2019,clean vehicle,19493,gray
1563,16500,ford,fusion,2019,clean vehicle,36956,black
1564,56500,ford,door,2017,clean vehicle,23223,gold
1565,10400,ford,fusion,2019,clean vehicle,13085,gray
1566,22800,ford,explorer,2018,clean vehicle,36124,silver
1567,26500,ford,flex,2019,clean vehicle,19147,white
1568,23800,ford,flex,2019,clean vehicle,24993,red
1569,24700,ford,f-150,2018,clean vehicle,41127,white
1570,12400,ford,fusion,2019,clean vehicle,32365,black
1571,16600,ford,fusion,2019,clean vehicle,27774,white
1572,11200,ford,door,2015,clean vehicle,105027,blue
1573,15900,ford,fusion,2019,clean vehicle,27806,silver
1574,7700,ford,door,2015,clean vehicle,54198,blue
1575,15100,ford,fusion,2019,clean vehicle,30181,white
1576,7200,ford,door,2013,clean vehicle,82670,black
1577,15600,ford,fusion,2019,clean vehicle,36305,gold
1578,39700,ford,srw,2019,clean vehicle,10475,white
1579,16000,ford,fusion,2019,clean vehicle,34734,gray
1580,7500,ford,door,2012,clean vehicle,186713,black
1581,15500,ford,srw,2017,clean vehicle,132150,white
1582,19000,ford,taurus,2019,clean vehicle,12928,gray
1583,5500,ford,door,2015,clean vehicle,116539,silver
1584,38700,ford,drw,2018,clean vehicle,59549,white
1585,21000,ford,taurus,2019,clean vehicle,12174,red
1586,28500,ford,door,2016,clean vehicle,96129,white
1587,37200,ford,drw,2018,clean vehicle,89809,white
1588,18500,ford,taurus,2019,clean vehicle,18202,white
1589,15000,ford,door,2015,clean vehicle,128505,white
1590,37700,ford,drw,2017,clean vehicle,43527,white
1591,22200,ford,transit,2019,clean vehicle,15792,white
1592,39950,ford,f-150,2019,clean vehicle,9278,white
1593,37600,ford,drw,2017,clean vehicle,41925,white
1594,18500,ford,taurus,2019,clean vehicle,16924,white
1595,10000,ford,door,2013,clean vehicle,119869,silver
1596,20500,ford,taurus,2019,clean vehicle,17260,silver
1597,5700,ford,door,2013,clean vehicle,89490,white
1598,21000,ford,transit,2019,clean vehicle,40772,white
1599,22500,ford,transit,2019,clean vehicle,25623,white
1600,29000,ford,f-150,2019,clean vehicle,11669,white
1601,13200,ford,door,2013,clean vehicle,138524,black
1602,25500,ford,transit,2019,clean vehicle,13644,white
1603,25700,ford,door,2016,clean vehicle,147935,white
1604,18900,ford,doors,2015,clean vehicle,44456,charcoal
1605,31500,ford,wagon,2019,clean vehicle,20357,black
1606,45500,ford,door,2017,clean vehicle,66366,black
1607,11000,ford,door,2017,clean vehicle,43532,gray
1608,18288,ford,doors,2015,clean vehicle,45218,gray
1609,20000,ford,door,2017,clean vehicle,85688,white
1610,36600,ford,door,2016,clean vehicle,58902,white
1611,18299,ford,doors,2015,clean vehicle,59869,silver
1612,10000,ford,escape,2017,clean vehicle,35021,silver
1613,4100,ford,door,2012,clean vehicle,100264,silver
1614,30995,ford,door,2015,clean vehicle,157057,off-white
1615,1750,ford,door,2012,salvage insurance,181316,black
1616,31500,ford,wagon,2019,clean vehicle,23222,black
1617,13500,ford,door,2016,clean vehicle,87686,white
1618,7500,ford,door,2014,clean vehicle,162918,blue
1619,650,ford,door,2017,salvage insurance,0,black
1620,22800,ford,wagon,2019,clean vehicle,32526,white
1621,11300,ford,door,2016,clean vehicle,69402,white
1622,32700,ford,door,2014,clean vehicle,76336,white
1623,1350,ford,door,2012,salvage insurance,163334,white
1624,21900,ford,wagon,2019,clean vehicle,47628,white
1625,11700,ford,door,2014,clean vehicle,135283,orange
1626,6500,ford,door,2014,salvage insurance,147903,white
1627,9800,ford,door,2014,clean vehicle,74181,black
1628,11000,ford,door,2014,clean vehicle,77386,white
1629,1150,ford,door,2014,salvage insurance,123349,red
1630,13000,ford,cutaway,2013,clean vehicle,136661,white
1631,5500,ford,door,2013,clean vehicle,109600,silver
1632,6000,ford,door,2014,salvage insurance,125369,black
1633,11200,ford,door,2013,clean vehicle,122861,blue
1634,5000,ford,door,2016,salvage insurance,110826,gray
1635,23400,ford,f-150,2019,clean vehicle,12198,white
1636,13500,ford,door,2019,salvage insurance,45512,red
1637,22900,ford,f-150,2019,clean vehicle,15656,white
1638,20000,ford,fusion,2020,clean vehicle,23984,silver
1639,22900,ford,f-150,2019,clean vehicle,15821,white
1640,27000,ford,mustang,2020,clean vehicle,12748,red
1641,54500,ford,expedition,2019,clean vehicle,9865,blue
1642,20600,ford,fusion,2020,clean vehicle,17858,black
1643,23500,ford,f-150,2019,clean vehicle,6711,white
1644,53000,ford,expedition,2019,clean vehicle,14939,blue
1645,23600,ford,transit,2019,clean vehicle,15820,white
1646,33500,ford,wagon,2019,clean vehicle,6140,silver
1647,24400,ford,edge,2019,clean vehicle,25552,gray
1648,13000,ford,focus,2016,clean vehicle,54984,black
1649,48400,ford,max,2019,clean vehicle,24783,black
1650,26500,ford,door,2014,clean vehicle,148442,silver
1651,46200,ford,max,2019,clean vehicle,34191,white
1652,9300,ford,door,2013,clean vehicle,82072,silver
1653,13500,ford,door,2012,clean vehicle,104559,white
1654,27600,ford,edge,2019,clean vehicle,13265,silver
1655,7400,ford,door,2013,clean vehicle,133314,red
1656,26500,ford,edge,2019,clean vehicle,22458,gray
1657,26000,ford,door,2013,clean vehicle,70106,white
1658,24500,ford,edge,2019,clean vehicle,23712,black
1659,2100,ford,door,2012,clean vehicle,101848,red
1660,16700,ford,ecosport,2019,clean vehicle,14994,black
1661,17500,ford,edge,2015,clean vehicle,59726,gray
1662,17000,ford,escape,2019,clean vehicle,16448,gray
1663,22500,ford,door,2015,clean vehicle,28801,black
1664,34500,ford,f-150,2019,clean vehicle,28938,gray
1665,16600,ford,ecosport,2019,clean vehicle,19022,black
1666,7500,ford,door,2014,clean vehicle,93832,silver
1667,34500,ford,f-150,2019,clean vehicle,25046,white
1668,25000,ford,edge,2019,clean vehicle,22318,black
1669,36000,ford,f-150,2019,clean vehicle,17301,gray
1670,23700,ford,edge,2019,clean vehicle,27413,gray
1671,28600,ford,explorer,2019,clean vehicle,39733,silver
1672,23500,ford,door,2013,clean vehicle,74195,brown
1673,25300,ford,explorer,2019,clean vehicle,44383,silver
1674,24900,ford,flex,2019,clean vehicle,19151,white
1675,20300,ford,f-750,2012,clean vehicle,188394,white
1676,23400,ford,fusion,2020,clean vehicle,2452,gray
1677,14600,ford,fusion,2019,clean vehicle,36252,silver
1678,25500,ford,f-150,2019,clean vehicle,27136,silver
1679,14700,ford,fusion,2019,clean vehicle,35951,white
1680,33700,ford,f-150,2019,clean vehicle,35221,white
1681,33400,ford,f-150,2019,clean vehicle,33808,gray
1682,34000,ford,f-150,2019,clean vehicle,32022,black
1683,17500,ford,fusion,2019,clean vehicle,34173,white
1684,14100,ford,fusion,2019,clean vehicle,24272,white
1685,30000,ford,f-150,2019,clean vehicle,19055,black
1686,16500,ford,fusion,2019,clean vehicle,34822,red
1687,30600,ford,f-150,2019,clean vehicle,15422,gray
1688,12800,ford,ecosport,2019,clean vehicle,24765,silver
1689,26000,ford,wagon,2019,clean vehicle,23019,white
1690,46000,ford,max,2019,clean vehicle,38243,black
1691,28500,ford,ranger,2019,clean vehicle,16509,white
1692,24300,ford,edge,2019,clean vehicle,18762,silver
1693,29000,ford,explorer,2019,clean vehicle,28854,no_color
1694,15300,ford,escape,2019,clean vehicle,17392,black
1695,27900,ford,mustang,2019,clean vehicle,13558,white
1696,24700,ford,edge,2019,clean vehicle,27082,black
1697,14400,ford,escape,2019,clean vehicle,17510,black
1698,15000,ford,ecosport,2019,clean vehicle,24662,white
1699,17200,ford,door,2014,clean vehicle,96076,black
1700,12800,ford,ecosport,2019,clean vehicle,22858,white
1701,46900,ford,explorer,2020,clean vehicle,740,gray
1702,2800,ford,door,2013,clean vehicle,110748,gray
1703,16200,ford,escape,2019,clean vehicle,25090,black
1704,25200,ford,escape,2020,clean vehicle,7,black
1705,34800,ford,max,2019,clean vehicle,34277,silver
1706,52000,ford,srw,2019,clean vehicle,34527,white
1707,26000,ford,door,2017,clean vehicle,99923,white
1708,40600,ford,expedition,2019,clean vehicle,39170,white
1709,55000,ford,srw,2019,clean vehicle,16569,no_color
1710,5000,ford,door,2015,clean vehicle,80612,black
1711,36400,ford,max,2019,clean vehicle,36616,black
1712,7500,ford,door,2015,clean vehicle,92165,white
1713,14700,ford,escape,2019,clean vehicle,44778,silver
1714,43900,ford,explorer,2020,clean vehicle,2089,no_color
1715,6400,ford,door,2013,clean vehicle,91652,red
1716,41100,ford,expedition,2019,clean vehicle,35801,silver
1717,23000,ford,door,2013,clean vehicle,88781,white
1718,13900,ford,escape,2019,clean vehicle,36978,blue
1719,19000,ford,door,2012,clean vehicle,189776,white
1720,34800,ford,max,2019,clean vehicle,35233,white
1721,22000,ford,door,2012,clean vehicle,151641,white
1722,16300,ford,escape,2019,clean vehicle,37044,white
1723,18800,ford,escape,2019,clean vehicle,15835,green
1724,13000,ford,cab,2012,clean vehicle,201187,white
1725,40900,ford,max,2019,clean vehicle,41928,black
1726,47000,ford,expedition,2019,clean vehicle,37059,gray
1727,12800,ford,door,2017,clean vehicle,33763,red
1728,25500,ford,explorer,2019,clean vehicle,29850,gray
1729,17800,ford,escape,2019,clean vehicle,26675,black
1730,25700,ford,f-150,2019,clean vehicle,17828,black
1731,17200,ford,escape,2019,clean vehicle,29632,white
1732,35000,ford,srw,2019,clean vehicle,11544,white
1733,28800,ford,f-150,2019,clean vehicle,21976,white
1734,39200,ford,max,2019,clean vehicle,43617,black
1735,13600,ford,escape,2019,clean vehicle,49254,gray
1736,24200,ford,f-150,2019,clean vehicle,51589,black
1737,46900,ford,max,2019,clean vehicle,41399,gray
1738,26500,ford,f-150,2019,clean vehicle,11734,gray
1739,24700,ford,explorer,2019,clean vehicle,41628,silver
1740,12600,ford,focus,2017,clean vehicle,15075,gray
1741,31800,ford,f-150,2019,clean vehicle,26591,red
1742,24500,ford,f-150,2019,clean vehicle,22906,white
1743,26000,ford,f-150,2019,clean vehicle,33462,white
1744,21000,ford,f-150,2017,clean vehicle,32747,gray
1745,22500,ford,f-150,2019,clean vehicle,33717,white
1746,7700,ford,door,2017,clean vehicle,85218,black
1747,23100,ford,f-150,2019,clean vehicle,23512,red
1748,9200,ford,door,2017,clean vehicle,57853,white
1749,19600,ford,mustang,2019,clean vehicle,33324,gray
1750,11700,ford,door,2016,clean vehicle,23803,black
1751,27300,ford,mustang,2019,clean vehicle,31260,blue
1752,14300,ford,edge,2016,clean vehicle,69428,white
1753,23600,ford,transit,2019,clean vehicle,15755,white
1754,6200,ford,door,2016,clean vehicle,90946,gray
1755,22400,ford,wagon,2019,clean vehicle,51370,white
1756,5700,ford,door,2016,clean vehicle,99941,black
1757,23600,ford,transit,2019,clean vehicle,15456,white
1758,4600,ford,door,2016,clean vehicle,141603,gray
1759,37500,ford,srw,2019,clean vehicle,2382,silver
1760,10700,ford,van,2016,clean vehicle,99544,white
1761,31900,ford,srw,2019,clean vehicle,21546,black
1762,31600,ford,mustang,2019,clean vehicle,16293,black
1763,12600,ford,escape,2018,clean vehicle,40375,gray
1764,5300,ford,door,2013,clean vehicle,143191,gray
1765,3900,ford,fiesta,2018,clean vehicle,363,blue
1766,13000,ford,edge,2015,clean vehicle,59656,gray
1767,11800,ford,ecosport,2018,clean vehicle,37878,black
1768,24600,ford,edge,2019,clean vehicle,20628,black
1769,14500,ford,door,2014,clean vehicle,71205,black
1770,24300,ford,explorer,2018,clean vehicle,26186,silver
1771,12300,ford,fusion,2018,clean vehicle,38157,white
1772,14800,ford,door,2016,clean vehicle,30325,blue
1773,17100,ford,mustang,2018,clean vehicle,31561,silver
1774,6800,ford,door,2016,clean vehicle,66655,no_color
1775,20300,ford,explorer,2018,clean vehicle,19029,blue
1776,26300,ford,f-150,2018,clean vehicle,11739,silver
1777,22500,ford,door,2016,clean vehicle,50423,silver
1778,41200,ford,srw,2019,clean vehicle,25638,gray
1779,20400,ford,door,2017,clean vehicle,59798,gray
1780,49900,ford,drw,2019,clean vehicle,5035,black
1781,12100,ford,escape,2017,clean vehicle,32284,silver
1782,24000,ford,door,2016,clean vehicle,40371,blue
1783,9500,ford,escape,2017,clean vehicle,107569,white
1784,9000,ford,door,2017,clean vehicle,96451,silver
1785,9800,ford,escape,2017,clean vehicle,94851,white
1786,7800,ford,door,2017,clean vehicle,108727,silver
1787,17200,ford,f-150,2017,clean vehicle,91979,white
1788,18800,ford,explorer,2017,clean vehicle,76258,gray
1789,9800,ford,door,2014,clean vehicle,147574,white
1790,7000,ford,door,2013,clean vehicle,104764,gray
1791,44000,ford,max,2019,clean vehicle,16934,gray
1792,23400,ford,transit,2019,clean vehicle,13822,white
1793,30700,ford,transit,2019,clean vehicle,5250,white
1794,15600,ford,escape,2019,clean vehicle,33451,black
1795,22600,ford,f-150,2019,clean vehicle,14291,white
1796,22900,ford,f-150,2019,clean vehicle,16725,white
1797,22800,ford,f-150,2019,clean vehicle,13002,white
1798,22700,ford,f-150,2019,clean vehicle,18902,white
1799,23000,ford,f-150,2019,clean vehicle,9732,white
1800,22700,ford,f-150,2019,clean vehicle,18947,white
1801,23000,ford,f-150,2019,clean vehicle,8402,white
1802,34400,ford,f-150,2019,clean vehicle,17450,gray
1803,36500,ford,srw,2016,clean vehicle,53986,gray
1804,23100,ford,f-150,2019,clean vehicle,15848,white
1805,23300,ford,f-150,2019,clean vehicle,10770,white
1806,22600,ford,f-150,2019,clean vehicle,14587,white
1807,4500,ford,door,2016,clean vehicle,98625,gray
1808,23000,ford,f-150,2019,clean vehicle,10916,white
1809,8000,ford,door,2014,clean vehicle,107173,white
1810,11500,ford,fiesta,2019,clean vehicle,10134,silver
1811,9400,ford,door,2017,clean vehicle,43056,no_color
1812,23000,ford,f-150,2019,clean vehicle,10655,white
1813,2800,ford,door,2012,clean vehicle,173601,black
1814,22600,ford,transit,2019,clean vehicle,14231,white
1815,23000,ford,transit,2019,clean vehicle,8985,white
1816,5200,ford,door,2016,clean vehicle,84338,black
1817,19200,ford,door,2017,clean vehicle,104290,gray
1818,10100,ford,door,2017,clean vehicle,45592,red
1819,6200,ford,door,2015,clean vehicle,103960,black
1820,14000,ford,explorer,2016,clean vehicle,110333,white
1821,5000,ford,door,2015,clean vehicle,138516,gray
1822,9200,ford,door,2016,clean vehicle,49094,red
1823,14700,ford,door,2016,clean vehicle,97526,black
1824,3000,ford,door,2014,clean vehicle,87420,silver
1825,30200,ford,door,2015,clean vehicle,67052,red
1826,3800,ford,door,2013,clean vehicle,58913,black
1827,3200,ford,door,2013,clean vehicle,999999,silver
1828,21500,ford,van,2015,clean vehicle,14482,no_color
1829,4900,ford,door,2016,clean vehicle,57084,white
1830,23000,ford,expedition,2017,clean vehicle,90251,silver
1831,11200,ford,door,2014,clean vehicle,97320,no_color
1832,10400,ford,door,2014,clean vehicle,80652,white
1833,13200,ford,door,2014,clean vehicle,99816,black
1834,5200,ford,door,2013,clean vehicle,115429,silver
1835,10500,ford,door,2015,clean vehicle,85549,red
1836,11900,ford,bus,2013,clean vehicle,83030,white
1837,21200,ford,door,2014,clean vehicle,130168,white
1838,23500,ford,door,2013,clean vehicle,80090,white
1839,4700,ford,door,2013,clean vehicle,118593,white
1840,11100,ford,door,2014,clean vehicle,143704,blue
1841,22000,ford,door,2015,clean vehicle,53507,white
1842,14000,ford,door,2013,clean vehicle,48408,black
1843,9200,ford,door,2013,clean vehicle,109672,white
1844,23300,ford,edge,2019,clean vehicle,28549,silver
1845,21700,ford,door,2012,clean vehicle,114500,green
1846,11200,ford,door,2012,clean vehicle,67140,blue
1847,11300,ford,escape,2018,clean vehicle,42168,gray
1848,4200,ford,cutaway,2015,salvage insurance,80032,color:
1849,10900,ford,focus,2018,clean vehicle,52240,green
1850,42300,ford,max,2019,clean vehicle,34874,gray
1851,10500,ford,door,2014,salvage insurance,119689,white
1852,43400,ford,max,2019,clean vehicle,37355,gray
1853,12500,ford,door,2016,salvage insurance,100947,white
1854,15900,ford,escape,2019,clean vehicle,26040,white
1855,42500,ford,max,2019,clean vehicle,36638,white
1856,15000,ford,door,2015,salvage insurance,137004,white
1857,24700,ford,edge,2019,clean vehicle,31794,blue
1858,15500,ford,door,2015,salvage insurance,131106,white
1859,49000,ford,expedition,2019,clean vehicle,22013,white
1860,29000,ford,door,2017,clean vehicle,42291,black
1861,16800,ford,escape,2019,clean vehicle,13155,white
1862,51000,ford,max,2019,clean vehicle,24869,red
1863,16500,ford,escape,2019,clean vehicle,18454,white
1864,10000,ford,d,2016,salvage insurance,16694,white
1865,27900,ford,explorer,2019,clean vehicle,28922,gray
1866,23700,ford,edge,2019,clean vehicle,23534,gray
1867,20000,ford,dr,2012,salvage insurance,24581,color:
1868,45600,ford,max,2019,clean vehicle,35646,gray
1869,6000,ford,cab,2012,salvage insurance,129873,white
1870,15600,ford,escape,2019,clean vehicle,28669,black
1871,25000,ford,explorer,2017,clean vehicle,32454,red
1872,28500,ford,explorer,2019,clean vehicle,21800,black
1873,8000,ford,cutaway,2014,salvage insurance,231769,yellow
1874,19990,ford,doors,2016,clean vehicle,23796,black
1875,34400,ford,max,2019,clean vehicle,42506,gray
1876,30999,ford,doors,2016,clean vehicle,6249,shadow black
1877,41000,ford,expedition,2019,clean vehicle,47496,black
1878,27999,ford,doors,2016,clean vehicle,10700,gray
1879,42000,ford,expedition,2019,clean vehicle,39604,black
1880,8000,ford,cutaway,2013,salvage insurance,250831,color:
1881,29795,ford,doors,2016,clean vehicle,7275,triple yellow tri-coat
1882,24700,ford,edge,2019,clean vehicle,8806,black
1883,13995,ford,doors,2016,clean vehicle,105115,gray
1884,2900,ford,door,2015,clean vehicle,57340,silver
1885,35400,ford,max,2019,clean vehicle,36167,white
1886,24549,ford,doors,2016,clean vehicle,44941,shadow black
1887,8900,ford,door,2014,clean vehicle,53102,silver
1888,15800,ford,escape,2019,clean vehicle,26637,black
1889,18500,ford,doors,2016,clean vehicle,45814,black
1890,32000,ford,f-150,2019,clean vehicle,17310,red
1891,28300,ford,explorer,2019,clean vehicle,24116,gray
1892,10500,ford,d,2019,salvage insurance,14128,blue
1893,24970,ford,doors,2016,clean vehicle,49882,green
1894,13800,ford,fusion,2019,clean vehicle,38964,blue
1895,2580,ford,door,2012,clean vehicle,102705,white
1896,59975,ford,f-150,2019,clean vehicle,71,white
1897,2500,ford,door,2012,salvage insurance,98620,white
1898,28990,ford,doors,2016,clean vehicle,15825,triple yellow tri-coat
1899,50000,ford,max,2019,clean vehicle,29499,blue
1900,33800,ford,door,2014,clean vehicle,100255,white
1901,59975,ford,f-150,2019,clean vehicle,174,black
1902,2500,ford,door,2013,salvage insurance,167552,gray
1903,46999,ford,doors,2016,clean vehicle,16956,magnetic metallic
1904,16700,ford,fusion,2019,clean vehicle,36896,black
1905,34700,ford,door,2013,clean vehicle,77281,white
1906,28900,ford,f-150,2019,clean vehicle,24795,black
1907,30800,ford,doors,2016,clean vehicle,16771,ruby red metallic tinted clearcoat
1908,27100,ford,f-150,2019,clean vehicle,28692,silver
1909,13388,ford,door,2012,clean vehicle,113821,black
1910,26000,ford,f-150,2019,clean vehicle,19793,blue
1911,17900,ford,doors,2016,clean vehicle,27940,shadow black
1912,23400,ford,flex,2019,clean vehicle,24987,black
1913,29800,ford,mustang,2016,clean vehicle,18367,blue
1914,23700,ford,flex,2019,clean vehicle,14109,gray
1915,1725,ford,door,2012,salvage insurance,158781,black
1916,33995,ford,doors,2016,clean vehicle,27369,black
1917,23500,ford,flex,2019,clean vehicle,30208,white
1918,32500,ford,explorer,2019,clean vehicle,24024,black
1919,2500,ford,door,2016,salvage insurance,64999,blue
1920,39000,ford,f-150,2019,clean vehicle,8404,black
1921,11000,ford,focus,2018,clean vehicle,8884,gray
1922,32500,ford,explorer,2019,clean vehicle,24126,black
1923,800,ford,door,2012,salvage insurance,129659,black
1924,26900,ford,f-150,2019,clean vehicle,31713,black
1925,11200,ford,edge,2016,clean vehicle,109996,gray
1926,21000,ford,doors,2018,clean vehicle,6821,red
1927,32000,ford,f-150,2019,clean vehicle,17867,red
1928,7300,ford,door,2016,clean vehicle,110253,black
1929,12800,ford,escape,2018,clean vehicle,39364,black
1930,24190,ford,doors,2018,clean vehicle,4018,blue
1931,29100,ford,f-150,2019,clean vehicle,21054,red
1932,29000,ford,door,2017,clean vehicle,48309,red
1933,17300,ford,door,2016,clean vehicle,68666,black
1934,19888,ford,doors,2018,clean vehicle,34071,ingot silver metallic
1935,31000,ford,f-150,2019,clean vehicle,13600,white
1936,37200,ford,door,2017,clean vehicle,44956,black
1937,8600,ford,door,2016,clean vehicle,72607,silver
1938,24857,ford,doors,2018,clean vehicle,33815,shadow black
1939,23500,ford,flex,2019,clean vehicle,31491,gray
1940,26100,ford,f-150,2018,clean vehicle,32149,white
1941,10800,ford,hybrid,2016,clean vehicle,26654,blue
1942,20995,ford,doors,2018,clean vehicle,36637,white
1943,29300,ford,f-150,2019,clean vehicle,17000,white
1944,33100,ford,f-150,2018,clean vehicle,15960,gray
1945,13800,ford,door,2016,clean vehicle,40774,gray
1946,19498,ford,doors,2018,clean vehicle,40338,black
1947,14900,ford,fusion,2019,clean vehicle,40505,gray
1948,8700,ford,door,2016,clean vehicle,30735,black
1949,20600,ford,mustang,2019,clean vehicle,33965,gray
1950,5000,ford,door,2018,salvage insurance,7339,white
1951,19995,ford,doors,2018,clean vehicle,42470,white
1952,14900,ford,fusion,2019,clean vehicle,40670,silver
1953,19500,ford,door,2016,clean vehicle,41233,black
1954,24500,ford,wagon,2019,clean vehicle,13162,white
1955,15000,ford,fusion,2018,clean vehicle,38744,white
1956,26985,ford,doors,2018,clean vehicle,14023,black
1957,31000,ford,f-150,2019,clean vehicle,9741,white
1958,24300,ford,explorer,2017,clean vehicle,31017,silver
1959,16800,ford,fusion,2019,clean vehicle,37786,gray
1960,17200,ford,mustang,2018,clean vehicle,32415,white
1961,34995,ford,doors,2018,clean vehicle,10421,ruby red
1962,24300,ford,wagon,2019,clean vehicle,29305,white
1963,26400,ford,explorer,2017,clean vehicle,51309,white
1964,16800,ford,fusion,2019,clean vehicle,38001,black
1965,15500,ford,escape,2018,clean vehicle,18849,black
1966,19440,ford,doors,2018,clean vehicle,43269,silver
1967,16700,ford,fusion,2019,clean vehicle,36989,silver
1968,29000,ford,door,2017,clean vehicle,29320,blue
1969,16100,ford,hybrid,2019,clean vehicle,34244,white
1970,17200,ford,mustang,2018,clean vehicle,32938,white
1971,20950,ford,doors,2018,clean vehicle,40793,black
1972,46200,ford,door,2017,clean vehicle,94741,no_color
1973,29400,ford,mustang,2019,clean vehicle,25011,white
1974,2825,ford,door,2014,salvage insurance,363810,white
1975,32999,ford,doors,2018,clean vehicle,6881,shadow black
1976,6600,ford,door,2014,clean vehicle,80423,orange
1977,50200,ford,door,2017,clean vehicle,92405,white
1978,28300,ford,ranger,2019,clean vehicle,15436,white
1979,12000,ford,door,2017,salvage insurance,104665,white
1980,32999,ford,doors,2018,clean vehicle,16194,royal crimson metallic tinted clearcoat
1981,12600,ford,door,2014,clean vehicle,48188,black
1982,5200,ford,focus,2017,clean vehicle,65164,red
1983,20500,ford,mustang,2019,clean vehicle,35930,black
1984,1200,ford,door,2012,salvage insurance,167376,red
1985,35999,ford,doors,2018,clean vehicle,13674,kona blue metallic
1986,41000,ford,srw,2019,clean vehicle,9235,silver
1987,33100,ford,door,2017,clean vehicle,103002,red
1988,23500,ford,ranger,2019,clean vehicle,12836,blue
1989,18799,ford,doors,2015,clean vehicle,137728,red
1990,33999,ford,doors,2018,clean vehicle,6921,magnetic metallic
1991,35000,ford,srw,2019,clean vehicle,14359,white
1992,26100,ford,wagon,2017,clean vehicle,58118,white
1993,15400,ford,fusion,2019,clean vehicle,31124,white
1994,25998,ford,doors,2015,clean vehicle,25734,color:
1995,31831,ford,doors,2018,clean vehicle,14059,black
1996,40400,ford,srw,2019,clean vehicle,13472,black
1997,15400,ford,door,2013,clean vehicle,123983,silver
1998,13500,ford,hybrid,2019,clean vehicle,35023,gray
1999,25995,ford,doors,2015,clean vehicle,39509,white
2000,27990,ford,doors,2018,clean vehicle,4512,ingot silver metallic
2001,23985,ford,doors,2015,clean vehicle,51884,white
2002,27995,ford,doors,2018,clean vehicle,4181,gray
